City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
511,Atar,MR,20.5169,-13.0499,95.05,23,13,9.22,few clouds,2021-07-17 12:15:55
512,Voyvozh,RU,62.892,54.9635,67.17,66,80,6.26,broken clouds,2021-07-17 12:15:56
513,Bud,US,39.447,-86.1758,70.21,97,93,5.41,overcast clouds,2021-07-17 12:15:56
514,Santa Cruz Del Sur,CU,20.7147,-77.9956,76.53,88,22,12.84,few clouds,2021-07-17 12:15:56
515,Lodja,CD,-3.4833,23.4333,100.33,14,95,3.89,overcast clouds,2021-07-17 12:15:57
516,Ahuimanu,US,21.4447,-157.8378,78.51,72,75,5.75,broken clouds,2021-07-17 12:15:57
517,Shubarkuduk,KZ,49.1447,56.4872,90.41,27,100,20.22,overcast clouds,2021-07-17 12:15:57
518,Harper,LR,4.375,-7.7169,78.24,77,100,10.27,overcast clouds,2021-07-17 12:15:58
519,Taree,AU,-31.9,152.4667,57.06,44,2,20.71,clear sky,2021-07-17 12:11:12
520,Vidalia,US,32.2177,-82.4135,77.72,88,90,0.0,overcast clouds,2021-07-17 12:12:58
521,Skibbereen,IE,51.55,-9.2667,75.0,68,0,9.15,clear sky,2021-07-17 12:15:58
522,Zonguldak,TR,41.25,31.8333,81.45,31,0,8.93,clear sky,2021-07-17 12:15:59
523,Oussouye,SN,12.485,-16.5469,87.98,75,100,4.27,overcast clouds,2021-07-17 12:15:59
524,Hinatuan,PH,8.3722,126.3342,79.52,83,98,4.63,overcast clouds,2021-07-17 12:15:59
525,Yaviza,PA,8.1537,-77.6931,74.53,99,77,2.13,broken clouds,2021-07-17 12:16:00
526,Jhol,PK,25.9551,68.8882,102.27,38,75,9.28,broken clouds,2021-07-17 12:16:00
527,Banepa,NP,27.6298,85.5214,70.12,100,75,2.3,broken clouds,2021-07-17 12:16:00
528,Kota Bahru,MY,6.1333,102.2386,84.15,84,20,4.61,few clouds,2021-07-17 12:16:01
529,Gilgit,PK,35.9221,74.3087,96.93,28,16,4.05,few clouds,2021-07-17 12:16:01
530,Shaunavon,CA,49.6501,-108.4181,64.18,48,51,3.76,broken clouds,2021-07-17 12:16:01
531,Bathsheba,BB,13.2167,-59.5167,79.41,89,75,11.5,broken clouds,2021-07-17 12:16:02
532,Saint-Louis,SN,16.3333,-15.0,92.41,40,20,7.27,few clouds,2021-07-17 12:16:02
533,Saint-Augustin,CA,51.226,-58.6502,63.9,62,61,14.54,broken clouds,2021-07-17 12:16:02
534,Kingston,JM,17.997,-76.7936,79.16,78,96,2.98,overcast clouds,2021-07-17 12:13:02
535,Dzhuryn,UA,49.0329,25.5839,87.08,46,53,5.91,broken clouds,2021-07-17 12:16:03
536,Sovetskiy,RU,61.3614,63.5842,75.15,35,64,2.19,broken clouds,2021-07-17 12:16:03
537,Kutum,SD,14.2,24.6667,87.06,34,99,14.2,overcast clouds,2021-07-17 12:16:03
538,Weiser,US,44.251,-116.9693,71.8,47,0,5.95,clear sky,2021-07-17 12:16:03
539,Grindavik,IS,63.8424,-22.4338,53.56,100,90,5.75,overcast clouds,2021-07-17 12:16:04
540,Jinchang,CN,38.4953,102.1739,91.53,18,1,10.6,clear sky,2021-07-17 12:16:04
541,Fillmore,US,43.6666,-92.1002,63.59,92,1,3.47,clear sky,2021-07-17 12:16:04
542,Aklavik,CA,68.2191,-135.0107,61.52,57,20,9.66,few clouds,2021-07-17 12:16:05
543,Bucerias,MX,20.75,-105.3333,77.99,88,40,4.61,scattered clouds,2021-07-17 12:15:00
544,Tecoanapa,MX,16.5167,-98.75,75.04,80,100,4.14,overcast clouds,2021-07-17 12:16:05
545,Kamuli,UG,0.9472,33.1197,77.22,50,89,6.31,overcast clouds,2021-07-17 12:16:05
546,Lagoa,PT,39.05,-27.9833,65.88,67,21,8.84,few clouds,2021-07-17 12:16:06
547,Lahad Datu,MY,5.0268,118.327,78.71,86,95,7.56,light rain,2021-07-17 12:16:06
548,Saint-Denis,FR,48.9167,2.3333,72.09,71,90,9.22,overcast clouds,2021-07-17 12:16:06
549,Buala,SB,-8.145,159.5921,81.27,81,81,11.63,broken clouds,2021-07-17 12:16:06
550,Geraldton,AU,-28.7667,114.6,59.41,88,90,8.05,overcast clouds,2021-07-17 12:16:07
551,Totness,SR,5.8833,-56.3167,77.2,87,61,5.55,broken clouds,2021-07-17 12:16:07
552,Zaltan,LY,32.947,11.8665,83.23,52,0,15.37,clear sky,2021-07-17 12:16:07
553,Palencia,ES,42.4167,-4.5,82.92,18,0,8.81,clear sky,2021-07-17 12:16:08
554,Raga,SS,8.4596,25.678,87.33,53,54,5.88,light rain,2021-07-17 12:16:08
555,Laguna,US,38.421,-121.4238,71.42,75,1,1.99,clear sky,2021-07-17 12:16:09
556,Xingtai,CN,37.0631,114.4942,78.94,83,96,7.9,light rain,2021-07-17 12:16:09
557,Beira,MZ,-19.8436,34.8389,62.42,88,96,11.92,light rain,2021-07-17 12:15:01
558,Saint-Francois,FR,46.4154,3.9054,73.67,70,90,10.36,overcast clouds,2021-07-17 12:16:09
559,Nizwa,OM,22.9333,57.5333,88.39,56,86,11.34,overcast clouds,2021-07-17 12:16:10
560,Northam,GB,51.0333,-4.2167,81.61,73,0,6.4,clear sky,2021-07-17 12:16:10
561,Centralia,US,46.7162,-122.9543,58.46,84,90,0.0,overcast clouds,2021-07-17 12:13:35
562,Nador,MA,35.174,-2.9287,86.07,69,20,9.22,few clouds,2021-07-17 12:16:10
563,Reconquista,AR,-29.15,-59.65,49.73,84,0,6.04,clear sky,2021-07-17 12:16:10
564,Povenets,RU,62.8487,34.8262,74.8,38,1,6.08,clear sky,2021-07-17 12:16:11
565,Braco Do Norte,BR,-28.275,-49.1656,63.27,79,21,0.58,few clouds,2021-07-17 12:16:11
566,Panaba,MX,21.2833,-88.2667,75.04,94,50,4.59,scattered clouds,2021-07-17 12:16:12
567,Port Augusta,AU,-32.5,137.7667,46.71,58,41,5.7,scattered clouds,2021-07-17 12:16:12
568,Samarai,PG,-10.6167,150.6667,79.81,86,36,12.1,scattered clouds,2021-07-17 12:16:12
569,Chipata,ZM,-13.6333,32.65,74.34,24,6,7.58,clear sky,2021-07-17 12:16:12
570,Tarko-Sale,RU,64.9225,77.785,51.48,78,100,10.18,overcast clouds,2021-07-17 12:16:13
571,Adrar,MR,20.5022,-10.0711,102.33,18,23,10.49,few clouds,2021-07-17 12:16:13
572,San Pedro,PH,14.35,121.0167,83.35,82,100,8.77,moderate rain,2021-07-17 12:16:13
573,Auki,SB,-8.7676,160.7034,78.1,87,57,3.53,broken clouds,2021-07-17 12:15:16
574,Qaqortoq,GL,60.7167,-46.0333,55.9,68,100,7.2,overcast clouds,2021-07-17 12:16:14
575,Kyren,RU,51.6828,102.1408,73.27,73,90,3.29,light rain,2021-07-17 12:16:14
576,Olinda,BR,-8.0089,-34.8553,73.13,88,75,9.22,mist,2021-07-17 12:16:14
577,Komsomolskiy,UZ,40.4272,71.7189,86.72,35,86,4.61,overcast clouds,2021-07-17 12:16:15
578,Sabaudia,IT,41.3003,13.0282,83.91,63,21,13.94,few clouds,2021-07-17 12:16:15
579,Huarmey,PE,-10.0681,-78.1522,63.5,84,63,6.64,broken clouds,2021-07-17 12:16:15
580,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,75.0,94,20,1.14,few clouds,2021-07-17 12:16:16
581,Pemangkat,ID,1.1667,108.9667,81.57,80,27,12.1,scattered clouds,2021-07-17 12:16:16
582,Barabai,ID,-2.5833,115.3833,74.86,97,99,1.9,overcast clouds,2021-07-17 12:16:16
583,Yerofey Pavlovich,RU,53.9667,121.9667,65.12,74,65,3.0,broken clouds,2021-07-17 12:16:16
584,Thaba-Tseka,LS,-29.522,28.6084,51.69,11,0,3.78,clear sky,2021-07-17 12:16:17
585,Korla,CN,41.7597,86.1469,96.12,18,32,6.53,scattered clouds,2021-07-17 12:16:17
586,Changying,CN,52.8733,123.3213,66.97,60,41,0.72,scattered clouds,2021-07-17 12:16:17
587,Umm Lajj,SA,25.0213,37.2685,89.69,57,100,13.11,overcast clouds,2021-07-17 12:16:18
588,Marsaxlokk,MT,35.8419,14.5431,83.01,57,20,24.16,few clouds,2021-07-17 12:16:18
589,Kendari,ID,-3.945,122.4989,71.28,96,100,1.77,overcast clouds,2021-07-17 12:16:18
590,Narsaq,GL,60.9167,-46.05,55.62,66,100,5.37,overcast clouds,2021-07-17 12:16:19
591,Novikovo,RU,51.1537,37.8879,87.49,44,14,7.27,few clouds,2021-07-17 12:16:19
592,Ahipara,NZ,-35.1667,173.1667,58.91,85,3,16.17,clear sky,2021-07-17 12:16:19
593,Mopipi,BW,-21.1833,24.8833,70.9,27,0,6.58,clear sky,2021-07-17 12:16:20
594,Three Hills,CA,51.7001,-113.2686,53.67,87,9,10.36,clear sky,2021-07-17 12:16:20
595,Bakchar,RU,57.0186,82.0711,58.75,92,97,8.79,light rain,2021-07-17 12:16:20
596,Evensk,RU,61.95,159.2333,54.25,84,100,1.41,overcast clouds,2021-07-17 12:12:16
597,Veraval,IN,20.9,70.3667,85.42,78,49,16.64,scattered clouds,2021-07-17 12:16:21
598,Yuzhno-Kurilsk,RU,44.0306,145.8556,61.32,95,71,3.27,broken clouds,2021-07-17 12:16:21
599,Wangqing,CN,43.3218,129.7634,73.35,94,20,4.07,few clouds,2021-07-17 12:16:21
600,Salina,US,38.8403,-97.6114,73.53,94,1,4.61,clear sky,2021-07-17 12:12:32
601,Puerto Ayacucho,VE,5.6639,-67.6236,74.98,90,71,1.97,broken clouds,2021-07-17 12:16:22
602,Espanola,US,35.9911,-106.0806,69.64,62,77,4.81,broken clouds,2021-07-17 12:15:12
603,Paris,FR,48.8534,2.3488,71.78,72,90,9.22,overcast clouds,2021-07-17 12:13:34
604,Rochegda,RU,62.8,43.25,78.87,31,1,7.52,clear sky,2021-07-17 12:16:22
605,Kanker,IN,20.2719,81.4931,87.22,61,100,6.06,overcast clouds,2021-07-17 12:16:22
606,El Sauzal,MX,31.9,-116.6833,66.42,86,82,3.38,broken clouds,2021-07-17 12:16:23
607,Kilis,TR,36.7161,37.115,102.43,15,1,10.09,clear sky,2021-07-17 12:16:23
608,Vulcan,RO,45.3833,23.2667,83.03,31,1,6.91,clear sky,2021-07-17 12:16:23
609,Basco,PH,20.4487,121.9702,83.77,80,58,8.41,broken clouds,2021-07-17 12:16:24
610,Chandbali,IN,20.7833,86.7667,89.49,64,100,13.33,overcast clouds,2021-07-17 12:16:24
611,Martinsville,US,36.6915,-79.8725,76.44,100,75,0.0,broken clouds,2021-07-17 12:14:07
612,Salalah,OM,17.0151,54.0924,78.89,89,90,12.66,haze,2021-07-17 12:16:24
613,Bulgan,MN,48.8125,103.5347,70.95,75,54,2.15,broken clouds,2021-07-17 12:16:25
614,Faya,SA,18.3851,42.4509,80.71,32,95,12.41,overcast clouds,2021-07-17 12:16:25
615,Dongying,CN,37.4564,118.4856,81.48,73,59,11.43,light rain,2021-07-17 12:16:26
616,Laramie,US,41.3114,-105.5911,60.24,71,1,6.91,clear sky,2021-07-17 12:16:26
617,Misratah,LY,32.3754,15.0925,82.22,60,0,19.6,clear sky,2021-07-17 12:16:26
618,Belaya Gora,RU,68.5333,146.4167,54.48,90,100,14.74,light rain,2021-07-17 12:16:26
619,Jiexiu,CN,37.0244,111.9125,76.15,84,76,8.48,light rain,2021-07-17 12:16:27
620,Hof,DE,50.3167,11.9167,67.51,72,90,9.22,mist,2021-07-17 12:16:27
621,Dudinka,RU,69.4058,86.1778,59.97,52,65,6.89,broken clouds,2021-07-17 12:16:27
622,Zhongxing,CN,33.7039,118.6792,75.24,83,56,5.39,heavy intensity rain,2021-07-17 12:16:28
623,Esso,RU,55.9333,158.7,58.78,94,100,5.1,overcast clouds,2021-07-17 12:16:28
624,Nushki,PK,29.5542,66.0215,99.25,27,90,13.4,overcast clouds,2021-07-17 12:16:28
625,Parrita,CR,9.5201,-84.3225,81.05,82,92,4.59,light rain,2021-07-17 12:11:59
626,Neyshabur,IR,36.2133,58.7958,88.75,22,94,7.25,overcast clouds,2021-07-17 12:16:29
627,Matagami,CA,49.7502,-77.6328,62.71,82,1,3.44,clear sky,2021-07-17 12:16:29
628,Pecos,US,31.4229,-103.4932,77.83,69,1,9.22,clear sky,2021-07-17 12:16:29
629,Ballina,AU,-28.8667,153.5667,59.18,52,44,17.02,scattered clouds,2021-07-17 12:16:30
630,Santa Cruz Cabralia,BR,-16.2781,-39.0247,77.23,73,20,5.75,few clouds,2021-07-17 12:16:05
631,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.45,80,34,6.33,scattered clouds,2021-07-17 12:16:30
632,Bella Union,UY,-30.2752,-57.6007,49.05,88,0,7.11,clear sky,2021-07-17 12:16:31
633,Oum Hadjer,TD,13.2954,19.6966,82.83,56,100,11.5,overcast clouds,2021-07-17 12:16:31
634,Okha,RU,53.5739,142.9478,56.46,98,51,11.56,broken clouds,2021-07-17 12:16:31
635,Bodden Town,KY,19.2833,-81.25,84.2,81,20,1.99,few clouds,2021-07-17 12:16:31
636,Mount Gambier,AU,-37.8333,140.7667,49.19,75,98,11.25,light rain,2021-07-17 12:16:32
637,Elizabethtown,US,37.694,-85.8591,73.13,98,90,5.75,overcast clouds,2021-07-17 12:16:32
638,Ambam,CM,2.3833,11.2833,78.96,54,78,2.1,light rain,2021-07-17 12:16:32
639,Mattru,SL,7.6244,-11.8332,78.06,89,100,3.29,light rain,2021-07-17 12:16:33
640,Zhucheng,CN,35.9947,119.3975,75.06,93,8,8.77,clear sky,2021-07-17 12:16:33
641,Riverton,US,40.5219,-111.9391,74.19,49,1,4.0,clear sky,2021-07-17 12:12:15
642,Honiara,SB,-9.4333,159.95,77.36,90,41,7.7,scattered clouds,2021-07-17 12:13:34
643,Batemans Bay,AU,-35.7167,150.1833,48.2,62,38,7.49,scattered clouds,2021-07-17 12:16:34
644,Pedernales,DO,18.0384,-71.744,81.91,67,33,3.56,scattered clouds,2021-07-17 12:16:34
645,Ramona,US,33.0417,-116.8681,68.4,90,1,3.44,clear sky,2021-07-17 12:16:35
646,Tabas,IR,33.5959,56.9244,107.13,13,64,4.05,broken clouds,2021-07-17 12:16:35
647,Santiago Del Estero,AR,-27.7951,-64.2615,49.8,31,0,11.9,clear sky,2021-07-17 12:16:35
648,Gornopravdinsk,RU,60.05,69.9,64.11,59,96,3.4,overcast clouds,2021-07-17 12:16:36
649,Cukai,MY,4.25,103.4167,84.34,82,88,4.61,overcast clouds,2021-07-17 12:16:36
650,Elmira,US,42.0898,-76.8077,72.34,94,90,3.44,overcast clouds,2021-07-17 12:12:21
651,Mariental,NA,-24.6333,17.9667,71.96,26,0,8.34,clear sky,2021-07-17 12:16:36
652,Marsh Harbour,BS,26.5412,-77.0636,81.45,71,7,8.7,clear sky,2021-07-17 12:16:37
653,Sinegorye,RU,62.0788,150.477,54.66,92,100,4.03,light rain,2021-07-17 12:16:37
654,Nicoya,CR,10.1483,-85.452,69.35,89,97,1.66,overcast clouds,2021-07-17 12:16:37
655,Vallenar,CL,-28.5708,-70.7581,60.8,10,70,5.21,broken clouds,2021-07-17 12:16:38
656,Nacala,MZ,-14.5428,40.6728,83.52,44,75,104.71,broken clouds,2021-07-17 12:16:38
657,Mitsamiouli,KM,-11.3847,43.2844,77.61,69,30,16.8,scattered clouds,2021-07-17 12:16:39
658,Nemuro,JP,43.3236,145.575,60.91,95,99,1.57,overcast clouds,2021-07-17 12:16:39
659,Coihaique,CL,-45.5752,-72.0662,32.61,93,20,3.44,few clouds,2021-07-17 12:16:39
660,Dongsheng,CN,39.8161,109.9776,82.99,36,41,3.33,scattered clouds,2021-07-17 12:16:40
661,Potosi,BO,-19.5836,-65.7531,37.0,17,21,3.51,few clouds,2021-07-17 12:16:40
662,Kawalu,ID,-7.3817,108.2082,71.96,96,70,2.48,broken clouds,2021-07-17 12:16:40
663,Vardo,NO,70.3705,31.1107,57.4,82,88,4.97,light rain,2021-07-17 12:16:40
664,Hastings,GB,50.8552,0.5729,79.54,56,0,9.48,clear sky,2021-07-17 12:16:41
665,Nouadhibou,MR,20.931,-17.0347,67.35,91,0,15.52,clear sky,2021-07-17 12:16:41
666,Kirakira,SB,-10.4544,161.9205,81.16,84,85,11.23,overcast clouds,2021-07-17 12:16:41
667,Kilindoni,TZ,-7.9139,39.6668,75.74,69,37,17.34,scattered clouds,2021-07-17 12:16:42
668,Neenah,US,44.1858,-88.4626,65.66,91,40,5.75,scattered clouds,2021-07-17 12:16:42
669,Mnogovershinnyy,RU,53.9353,139.9242,58.03,74,14,5.28,few clouds,2021-07-17 12:16:42
670,Beauvais,FR,49.4167,2.0,72.63,71,75,10.36,broken clouds,2021-07-17 12:16:43
671,Abha,SA,18.2164,42.5053,80.42,28,75,13.8,broken clouds,2021-07-17 12:16:43
672,Manaus,BR,-3.1019,-60.025,81.09,78,0,5.75,clear sky,2021-07-17 12:15:10
673,Hermosillo,MX,29.0667,-110.9667,84.29,75,90,1.99,overcast clouds,2021-07-17 12:16:43
674,Mangrol,IN,21.1167,70.1167,85.28,78,50,16.87,scattered clouds,2021-07-17 12:16:44
675,Teluk Nibung,ID,3.001,99.8164,80.51,82,73,3.98,broken clouds,2021-07-17 12:16:44
676,Atbasar,KZ,51.8,68.3333,80.6,38,100,5.97,heavy intensity rain,2021-07-17 12:16:44
677,Bay Roberts,CA,47.5999,-53.2648,76.75,80,97,1.99,overcast clouds,2021-07-17 12:16:45
678,Kalispell,US,48.1958,-114.3129,60.66,68,8,1.12,clear sky,2021-07-17 12:16:45
679,Pasighat,IN,28.0667,95.3333,80.62,95,76,1.34,broken clouds,2021-07-17 12:16:45
680,Campo Verde,BR,-20.4167,-54.0667,70.81,77,92,5.66,overcast clouds,2021-07-17 12:14:39
681,Maroantsetra,MG,-15.4333,49.7333,72.0,83,58,8.84,light rain,2021-07-17 12:16:46
682,Vikulovo,RU,56.8167,70.6107,59.81,85,59,10.45,light rain,2021-07-17 12:16:46
683,Vanimo,PG,-2.6741,141.3028,78.8,87,62,3.71,broken clouds,2021-07-17 12:16:47
684,Brejo Da Madre De Deus,BR,-8.1458,-36.3711,74.07,67,83,8.1,broken clouds,2021-07-17 12:16:47
685,Eureka,US,40.8021,-124.1637,56.75,77,3,1.01,clear sky,2021-07-17 12:15:30
686,Lipari,IT,38.4674,14.954,83.08,67,13,14.63,few clouds,2021-07-17 12:16:47
687,Namie,JP,37.4833,141.0,78.71,91,78,6.82,broken clouds,2021-07-17 12:16:48
688,Carangola,BR,-20.7331,-42.0294,74.82,53,61,3.65,broken clouds,2021-07-17 12:16:48
689,Kaeo,NZ,-35.1,173.7833,60.33,88,9,14.03,clear sky,2021-07-17 12:16:48
690,Bonthe,SL,7.5264,-12.505,78.76,86,100,8.81,moderate rain,2021-07-17 12:16:49
691,Praia Da Vitoria,PT,38.7333,-27.0667,71.76,78,40,7.56,scattered clouds,2021-07-17 12:16:49
692,Pitimbu,BR,-7.4706,-34.8086,73.99,77,19,11.92,few clouds,2021-07-17 12:16:49
693,Santa Isabel,BR,-23.3156,-46.2214,66.65,85,99,3.44,light rain,2021-07-17 12:16:50
694,Sakakah,SA,29.9697,40.2064,108.97,8,1,5.68,clear sky,2021-07-17 12:16:50
695,Acapulco,MX,16.8634,-99.8901,76.78,65,100,4.05,overcast clouds,2021-07-17 12:13:37
696,Winnemucca,US,40.973,-117.7357,51.85,28,1,8.05,clear sky,2021-07-17 12:16:51
697,Staryy Nadym,RU,65.6118,72.6842,59.02,50,99,8.05,overcast clouds,2021-07-17 12:16:52
698,Lazo,RU,43.3817,133.9014,72.66,95,29,3.96,scattered clouds,2021-07-17 12:15:12
699,Phu Ly,VN,20.5411,105.9139,85.57,71,97,9.15,overcast clouds,2021-07-17 12:16:52
700,Deder,ET,9.3167,41.45,59.2,83,100,4.0,light rain,2021-07-17 12:16:52
701,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,52.39,100,90,2.24,light rain,2021-07-17 12:16:53
702,Barra Do Bugres,BR,-15.0725,-57.1811,75.27,37,0,1.36,clear sky,2021-07-17 12:12:24
703,Muravlenko,RU,63.7898,74.523,51.62,88,100,9.89,overcast clouds,2021-07-17 12:16:53
704,Whitehorse,CA,60.7161,-135.0538,48.31,61,26,1.99,scattered clouds,2021-07-17 12:15:12
705,Kingaroy,AU,-26.5333,151.8333,52.86,56,2,12.8,clear sky,2021-07-17 12:16:54
706,Waipawa,NZ,-41.4122,175.5153,55.02,85,69,29.86,broken clouds,2021-07-17 12:16:54
707,Liverpool,GB,53.4106,-2.9779,84.15,68,20,4.0,few clouds,2021-07-17 12:14:08
708,Shalinskoye,RU,55.7228,93.7594,66.72,64,37,10.8,scattered clouds,2021-07-17 12:16:55
